Sex,Length,Diameter,Height,Whole Weight,Shucked Weight,Viscera Weight,Shell Weight
2,0.000650306748466258,0.000672,0.359223300970874,0.283025969138126,0.200940860215054,0.271304347826087,0.203980099502488
1,0.00056441717791411,0.568,0.000252427184466019,0.17237485886338,0.129032258064516,0.000183478260869565,0.000129353233830846
2,0.000576687116564417,0.000592,0.000233009708737864,0.00017707941287166,0.000123991935483871,0.000183478260869565,0.154228855721393
1,0.533742331288344,0.536,0.000213592233009709,0.000143018441851712,0.000113911290322581,0.149565217391304,0.000109452736318408
2,0.000576687116564417,0.000592,0.000271844660194175,0.000187617613850207,0.000140793010752688,0.00021304347826087,0.144278606965174
2,0.570552147239264,0.000608,0.000252427184466019,0.17086940158073,0.000127352150537634,0.000139130434782609,0.154228855721393
2,0.000638036809815951,0.648,0.000271844660194175,0.000217350395182537,0.000134408602150538,0.252173913043478,0.178109452736318
0,0.000355828220858896,0.000368,0.145631067961165,0.0000438464433571697,0.0288978494623656,0.0000443478260869565,0.0000398009950248756
0,0.337423312883436,0.328,0.000135922330097087,0.0353782461422657,0.0000225134408602151,0.0000347826086956522,0.0000323383084577114
1,0.460122699386503,0.000464,0.223300970873786,0.00010180654873918,0.0625,0.114782608695652,0.0000880597014925373
1,0.000613496932515337,0.6,0.000271844660194175,0.22732404968009,0.162634408602151,0.000246086956521739,0.178109452736318
1,0.000539877300613497,0.568,0.223300970873786,0.156191193074897,0.000106518817204301,0.000160869565217391,0.130348258706468
0,0.000515337423312883,0.52,0.223300970873786,0.000108581106511103,0.0000672043010752688,0.0991304347826087,0.000112935323383085
0,0.54601226993865,0.00056,0.223300970873786,0.000136055701919458,0.000105174731182796,0.000120869565217391,0.116417910447761
1,0.000466257668711656,0.000464,0.203883495145631,0.0967256304102371,0.0665322580645161,0.088695652173913,0.0845771144278607
0,0.000392638036809816,0.392,0.145631067961165,0.0000585246518630034,0.0000393145161290323,0.0660869565217391,0.0487562189054726
0,0.312883435582822,0.312,0.12621359223301,0.0000301091456529921,0.0000211693548387097,0.031304347826087,0.026865671641791
0,0.251533742331288,0.248,0.087378640776699,0.0000159954836281521,0.0114247311827957,0.00000956521739130435,0.0000154228855721393
1,0.693251533742331,0.00072,0.000310679611650485,0.299209634926609,0.000242271505376344,0.000270434782608696,0.000228855721393035
2,0.680981595092024,0.68,0.000349514563106796,0.329318780579601,0.000248319892473118,0.000348695652173913,0.253731343283582
2,0.000797546012269939,0.824,0.000310679611650485,0.000437523522770041,0.332661290322581,0.35304347826087,0.000328358208955224
2,0.754601226993865,0.000784,0.300970873786408,0.000372036130974784,0.000278561827956989,0.339130434782609,0.343283582089552
2,0.000687116564417178,0.000704,0.320388349514563,0.000301091456529921,0.225134408602151,0.000301739130434783,0.000248756218905473
2,0.000588957055214724,0.000592,0.000233009708737864,0.193451260820474,0.000139448924731183,0.227826086956522,0.154228855721393
2,0.595092024539877,0.000624,0.242718446601942,0.222431313511479,0.192876344086022,0.245217391304348,0.000119402985074627
2,0.000613496932515337,0.616,0.00029126213592233,0.000235792246894994,0.000175067204301075,0.000289565217391304,0.000159203980099502
2,0.644171779141104,0.648,0.00029126213592233,0.299209634926609,0.000206653225806452,0.356521739130435,0.253731343283582
1,0.000809815950920245,0.0008,0.320388349514563,0.000448061723748589,0.000308131720430108,0.518260869565217,0.000368159203980099
1,0.000809815950920245,0.000848,0.000330097087378641,0.499059089198344,0.348790322580645,0.000456521739130435,0.000437810945273632
2,0.000638036809815951,0.00064,0.281553398058252,0.000248400451637185,0.179435483870968,0.000183478260869565,0.000218905472636816
1,0.000539877300613497,0.000544,0.203883495145631,0.136996612721114,0.0994623655913978,0.00014,0.000116915422885572
2,0.631901840490798,0.00064,0.000233009708737864,0.248024087316522,0.000181787634408602,0.311304347826087,0.000169154228855721
1,0.582822085889571,0.00056,0.223300970873786,0.170116672939405,0.000115255376344086,0.16,0.154228855721393
1,0.668711656441718,0.664,0.00029126213592233,0.000276063229205871,0.000187836021505376,0.283478260869565,0.000217412935323383
1,0.000576687116564417,0.568,0.000252427184466019,0.000205683101242002,0.000134744623655914,0.219130434782609,0.18407960199005
0,0.000429447852760736,0.408,0.12621359223301,0.0673692133985698,0.0000473790322580645,0.0000669565217391304,0.0000597014925373134
2,0.595092024539877,0.568,0.000252427184466019,0.218667670304855,0.164650537634409,0.229565217391304,0.167164179104478
2,0.533742331288344,0.000528,0.242718446601942,0.152803914188935,0.000113239247311828,0.000183478260869565,0.0955223880597015
0,0.000343558282208589,0.000336,0.000155339805825243,0.0000408355287918705,0.0275537634408602,0.0000460869565217391,0.0000343283582089552
1,0.000503067484662577,0.000512,0.223300970873786,0.145652992096349,0.110887096774194,0.000174782608695652,0.0000980099502487562
2,0.000552147239263804,0.00056,0.000271844660194175,0.178396687993978,0.000141129032258065,0.189565217391304,0.000126865671641791
2,0.000552147239263804,0.552,0.262135922330097,0.166729394053444,0.000132728494623656,0.000152173913043478,0.000116915422885572
1,0.000723926380368098,0.728,0.300970873786408,0.40120436582612,0.256720430107527,0.000395652173913043,0.412935323383085
1,0.000699386503067485,0.000704,0.000271844660194175,0.0003588633797516,0.000254368279569892,0.349565217391304,0.303482587064677
2,0.000748466257668712,0.76,0.00029126213592233,0.000363756115920211,0.000278561827956989,0.000347826086956522,0.343283582089552
1,0.000748466257668712,0.76,0.000271844660194175,0.426420775310501,0.000354502688172043,0.000409565217391304,0.000348258706467662
2,0.000687116564417178,0.68,0.000271844660194175,0.000345314264207753,0.000269153225806452,0.000343478260869565,0.000258706467661692
1,0.717791411042945,0.696,0.339805825242718,0.369589762890478,0.000272513440860215,0.000433913043478261,0.00026865671641791
2,0.000711656441717791,0.712,0.00029126213592233,0.000333646970267219,0.25739247311828,0.363478260869565,0.253731343283582
1,0.000773006134969325,0.000768,0.339805825242718,0.000514678208505834,0.000337029569892473,0.000527826086956522,0.512437810945274
1,0.766871165644172,0.000784,0.339805825242718,0.464057207376741,0.000373991935483871,0.429565217391304,0.36318407960199
2,0.000674846625766871,0.68,0.00029126213592233,0.303349642453895,0.252688172043011,0.297391304347826,0.243781094527363
1,0.791411042944785,0.84,0.000368932038834951,0.000550809183289424,0.000444556451612903,0.000597391304347826,0.432835820895522
2,0.00056441717791411,0.568,0.000271844660194175,0.000185735792246895,0.145161290322581,0.231304347826087,0.114427860696517
1,0.000503067484662577,0.488,0.000194174757281553,0.136620248400452,0.000116599462365591,0.11304347826087,0.000109452736318408
2,0.607361963190184,0.000624,0.242718446601942,0.000250470455400828,0.190860215053763,0.281739130434783,0.000199004975124378
2,0.000638036809815951,0.68,0.000330097087378641,0.000256115920210764,0.000188172043010753,0.302608695652174,0.194029850746269
1,0.000674846625766871,0.000656,0.281553398058252,0.000311817839668799,0.000207997311827957,0.000331304347826087,0.000248756218905473
0,0.000552147239263804,0.536,0.000271844660194175,0.000174068498306361,0.110215053763441,0.132173913043478,0.000149253731343284
1,0.496932515337423,0.000496,0.000233009708737864,0.000116484757245013,0.092741935483871,0.100869565217391,0.0945273631840796
2,0.000625766871165644,0.00064,0.00029126213592233,0.280391418893489,0.000192540322580645,0.000291304347826087,0.233830845771144
1,0.00045398773006135,0.000464,0.223300970873786,0.0000940910801656003,0.0745967741935484,0.0991304347826087,0.0746268656716418
2,0.644171779141104,0.000656,0.339805825242718,0.328942416258939,0.000240927419354839,0.36,0.203980099502488
1,0.000809815950920245,0.000832,0.000349514563106796,0.569815581482875,0.353494623655914,0.000517391304347826,0.000417910447761194
0,0.656441717791411,0.000672,0.00029126213592233,0.00026326684230335,0.000173051075268817,0.266086956521739,0.000238805970149254
2,0.705521472392638,0.728,0.000349514563106796,0.000320850583364697,0.000202620967741935,0.000317391304347826,0.000298507462686567
1,0.000674846625766871,0.000688,0.000271844660194175,0.000268535942792623,0.000172379032258065,0.323478260869565,0.223880597014925
2,0.742331288343558,0.000752,0.000271844660194175,0.353406097101995,0.000227486559139785,0.349565217391304,0.000318407960199005
2,0.742331288343558,0.792,0.281553398058252,0.396687993978171,0.247983870967742,0.000392173913043478,0.000358208955223881
1,0.000687116564417178,0.712,0.378640776699029,0.369213398569816,0.20497311827957,0.000390434782608696,0.333333333333333
2,0.656441717791411,0.000672,0.281553398058252,0.348513360933384,0.26747311827957,0.000341739130434783,0.000248756218905473
1,0.47239263803681,0.504,0.000213592233009709,0.107640195709447,0.0000823252688172043,0.000110434782608696,0.0000830845771144279
1,0.000478527607361963,0.00048,0.000194174757281553,0.0997365449755363,0.000072244623655914,0.000104347826086957,0.0000860696517412935
2,0.000576687116564417,0.552,0.223300970873786,0.000183853970643583,0.000134744623655914,0.187826086956522,0.165174129353234
2,0.631901840490798,0.000624,0.000271844660194175,0.000209070380127964,0.000134408602150538,0.000197391304347826,0.000222388059701493
2,0.521472392638037,0.552,0.242718446601942,0.159954836281521,0.00010752688172043,0.000138260869565217,0.153233830845771
0,0.423312883435583,0.000432,0.000174757281553398,0.0733910425291682,0.0524193548387097,0.0000791304347826087,0.0587064676616915
2,0.595092024539877,0.000592,0.000252427184466019,0.17237485886338,0.121639784946237,0.196521739130435,0.135323383084577
0,0.00045398773006135,0.456,0.000194174757281553,0.0858110651110275,0.0000453629032258065,0.000117391304347826,0.0805970149253731
0,0.000429447852760736,0.424,0.000174757281553398,0.0000668046669175762,0.0000386424731182796,0.0730434782608696,0.0676616915422886
1,0.000539877300613497,0.552,0.000330097087378641,0.000153744824990591,0.000100806451612903,0.000143478260869565,0.000150746268656716
0,0.239263803680982,0.232,0.0000970873786407767,0.0120436582611968,0.00000672043010752688,0.0139130434782609,0.0119402985074627
0,0.398773006134969,0.000384,0.145631067961165,0.0583364697026722,0.0000319220430107527,0.0000617391304347826,0.0000597014925373134
2,0.607361963190184,0.000592,0.242718446601942,0.000179713963116297,0.124327956989247,0.000122608695652174,0.1681592039801
2,0.000552147239263804,0.00056,0.281553398058252,0.197591268347761,0.000140120967741935,0.000173913043478261,0.000164676616915423
0,0.50920245398773,0.552,0.262135922330097,0.000145464809936018,0.0860215053763441,0.000121739130434783,0.14726368159204
1,0.000576687116564417,0.568,0.000271844660194175,0.16296575084682,0.000102486559139785,0.165217391304348,0.151243781094527
0,0.000392638036809816,0.000384,0.16504854368932,0.0000639819345126082,0.0000440188172043011,0.0817391304347826,0.0487562189054726
0,0.000380368098159509,0.36,0.145631067961165,0.000048739179525781,0.0000305779569892473,0.0000582608695652174,0.0437810945273632
0,0.288343558282209,0.000272,0.106796116504854,0.0000193827625141137,0.0120967741935484,0.0000182608695652174,0.0000194029850746269
0,0.423312883435583,0.408,0.000155339805825243,0.0636055701919458,0.0000403225806451613,0.0000739130434782609,0.0537313432835821
2,0.595092024539877,0.000608,0.000271844660194175,0.253293187805796,0.00014616935483871,0.000226086956521739,0.194029850746269
1,0.000613496932515337,0.616,0.223300970873786,0.000255363191569439,0.000197916666666667,0.24,0.194029850746269
1,0.000613496932515337,0.616,0.203883495145631,0.187429431689876,0.000120631720430108,0.000190434782608696,0.000169154228855721
2,0.570552147239264,0.000576,0.203883495145631,0.187429431689876,0.143817204301075,0.201739130434783,0.000139303482587065
1,0.644171779141104,0.648,0.000310679611650485,0.24764772299586,0.000178427419354839,0.000195652173913043,0.223880597014925
1,0.521472392638037,0.536,0.184466019417476,0.121189311253293,0.0000809811827956989,0.106086956521739,0.124378109452736
1,0.000466257668711656,0.488,0.184466019417476,0.000105946556266466,0.0000843413978494624,0.0000913043478260869,0.0000895522388059701
2,0.000650306748466258,0.664,0.281553398058252,0.355287918705307,0.000258400537634409,0.321739130434783,0.263681592039801
0,0.000417177914110429,0.424,0.16504854368932,0.0000690628528415506,0.051747311827957,0.08,0.0646766169154229
2,0.582822085889571,0.584,0.223300970873786,0.000184418517124577,0.149865591397849,0.000214782608695652,0.000132835820895522
1,0.00052760736196319,0.000544,0.000233009708737864,0.147158449378999,0.000104502688172043,0.165217391304348,0.000139800995024876
0,0.00056441717791411,0.584,0.242718446601942,0.175762137749341,0.000127352150537634,0.000164347826086957,0.157213930348259
2,0.000576687116564417,0.000576,0.000252427184466019,0.000196650357546105,0.133064516129032,0.000185217391304348,0.164179104477612
0,0.000441717791411043,0.472,0.000194174757281553,0.0000792246894994355,0.0443548387096774,0.0000913043478260869,0.0746268656716418
0,0.43558282208589,0.424,0.000174757281553398,0.0632292058712834,0.0000336021505376344,0.071304347826087,0.0626865671641791
0,0.000466257668711656,0.376,0.000194174757281553,0.0971019947308995,0.0000709005376344086,0.0939130434782609,0.0000796019900497512
0,0.43558282208589,0.000416,0.16504854368932,0.0000716974030861874,0.0544354838709677,0.0000843478260869565,0.054726368159204
2,0.000539877300613497,0.552,0.000233009708737864,0.183289424162589,0.000132056451612903,0.187826086956522,0.000159203980099502
1,0.000625766871165644,0.00064,0.000252427184466019,0.000215844937899887,0.147177419354839,0.000237391304347826,0.194029850746269
0,0.398773006134969,0.000384,0.16504854368932,0.0651110274745954,0.0000534274193548387,0.0660869565217391,0.0000497512437810945
2,0.000760736196319018,0.776,0.000349514563106796,0.00044354535190064,0.000314180107526882,0.000461739130434783,0.000388059701492537
1,0.000723926380368098,0.00072,0.000310679611650485,0.000338727888596161,0.240591397849462,0.271304347826087,0.313432835820896
0,0.000404907975460123,0.408,0.184466019417476,0.0000705683101242002,0.0000493951612903226,0.0782608695652174,0.0000597014925373134
0,0.000552147239263804,0.000544,0.000252427184466019,0.000139819345126082,0.000107862903225806,0.000138260869565217,0.104477611940299
2,0.54601226993865,0.000528,0.000233009708737864,0.130598419269853,0.0000806451612903226,0.146086956521739,0.104477611940299
0,0.000404907975460123,0.344,0.145631067961165,0.0000430937147158449,0.030241935483871,0.0000460869565217391,0.0348258706467662
0,0.000588957055214724,0.6,0.281553398058252,0.292435077154686,0.145161290322581,0.000226086956521739,0.000169154228855721
2,0.00056441717791411,0.00056,0.000233009708737864,0.000183853970643583,0.129704301075269,0.182608695652174,0.154228855721393
1,0.582822085889571,0.000576,0.242718446601942,0.168234851336093,0.000113911290322581,0.140869565217391,0.000139303482587065
0,0.312883435582822,0.000288,0.12621359223301,0.0297327813323297,0.0228494623655914,0.0243478260869565,0.0248756218905473
2,0.411042944785276,0.392,0.000174757281553398,0.0000626646593902898,0.0000399865591397849,0.0000695652173913044,0.0000597014925373134
2,0.000576687116564417,0.00056,0.000252427184466019,0.175385773428679,0.000123991935483871,0.172173913043478,0.144278606965174
0,0.000380368098159509,0.36,0.000155339805825243,0.000050621001129093,0.0362903225806452,0.0417391304347826,0.0000497512437810945
1,0.00045398773006135,0.000448,0.000213592233009709,0.0000867519759126835,0.000063508064516129,0.0000808695652173913,0.0746268656716418
0,0.361963190184049,0.344,0.145631067961165,0.0485509973654498,0.0000336021505376344,0.000051304347826087,0.0000398009950248756
1,0.680981595092024,0.696,0.320388349514563,0.000365073391042529,0.225806451612903,0.000402608695652174,0.293532338308458
1,0.754601226993865,0.824,0.000330097087378641,0.000429055325555137,0.000289314516129032,0.000390434782608696,0.000417910447761194
2,0.000711656441717791,0.000784,0.378640776699029,0.000495483628152051,0.000356518817204301,0.441739130434783,0.000407960199004975
1,0.717791411042945,0.76,0.359223300970874,0.000360745201354912,0.000278561827956989,0.000280869565217391,0.000328358208955224
2,0.000797546012269939,0.84,0.000349514563106796,0.611968385397064,0.401209677419355,0.000599130434782609,0.000527363184079602
2,0.656441717791411,0.00072,0.000330097087378641,0.293940534437335,0.000205309139784946,0.000270434782608696,0.293532338308458
1,0.50920245398773,0.000544,0.000252427184466019,0.000138313887843432,0.0981182795698925,0.000153913043478261,0.000119402985074627
1,0.000466257668711656,0.488,0.203883495145631,0.105758374106135,0.0000702284946236559,0.00010695652173913,0.0000895522388059701
2,0.000552147239263804,0.568,0.000233009708737864,0.155062100112909,0.0000769489247311828,0.000115652173913043,0.000159203980099502
1,0.484662576687117,0.472,0.184466019417476,0.0000844937899887091,0.0524193548387097,0.0939130434782609,0.0000796019900497512
0,0.558282208588957,0.00056,0.000233009708737864,0.000181972149040271,0.000121975806451613,0.250434782608696,0.000159203980099502
1,0.595092024539877,0.000608,0.00029126213592233,0.227700414000753,0.000144825268817204,0.000243478260869565,0.00017910447761194
0,0.000674846625766871,0.68,0.300970873786408,0.000345314264207753,0.000186491935483871,0.422608695652174,0.333333333333333
1,0.000552147239263804,0.00056,0.281553398058252,0.000204177643959353,0.000118615591397849,0.213913043478261,0.174129353233831
0,0.582822085889571,0.616,0.281553398058252,0.000232404968009033,0.157930107526882,0.187826086956522,0.213930348258706
1,0.000613496932515337,0.000608,0.300970873786408,0.246518630033873,0.000161626344086022,0.248695652173913,0.203980099502488
1,0.000650306748466258,0.000656,0.320388349514563,0.000305419646217539,0.000161290322580645,0.293913043478261,0.000238805970149254
0,0.000601226993865031,0.000624,0.00029126213592233,0.215656755739556,0.151209677419355,0.215652173913043,0.000169154228855721
1,0.000601226993865031,0.616,0.00029126213592233,0.000296010538200979,0.161962365591398,0.000243478260869565,0.000238805970149254
1,0.000638036809815951,0.632,0.000349514563106796,0.000240873165223937,0.106182795698925,0.000191304347826087,0.243781094527363
0,0.000662576687116564,0.664,0.281553398058252,0.000278509597290177,0.000177083333333333,0.292173913043478,0.243781094527363
1,0.000613496932515337,0.6,0.223300970873786,0.000223748588633798,0.124327956989247,0.257391304347826,0.000189054726368159
1,0.000552147239263804,0.000608,0.320388349514563,0.000307301467820851,0.000168010752688172,0.00033304347826087,0.263681592039801
1,0.00045398773006135,0.44,0.000194174757281553,0.0000837410613473843,0.0625,0.0452173913043478,0.0000796019900497512
2,0.00045398773006135,0.44,0.000194174757281553,0.0000863756115920211,0.0000594758064516129,0.0000808695652173913,0.0000696517412935324
0,0.595092024539877,0.000592,0.000271844660194175,0.000215468573579225,0.137096774193548,0.000246086956521739,0.174129353233831
1,0.533742331288344,0.52,0.223300970873786,0.00014734663153933,0.103494623655914,0.163478260869565,0.000119402985074627
0,0.656441717791411,0.648,0.359223300970874,0.000314076025592774,0.000213373655913979,0.0003,0.000288557213930348
0,0.000625766871165644,0.00064,0.000271844660194175,0.000245201354911554,0.000164986559139785,0.000289565217391304,0.18407960199005
0,0.693251533742331,0.000704,0.359223300970874,0.342115167482123,0.231182795698925,0.000404347826086957,0.253731343283582
1,0.656441717791411,0.00064,0.00029126213592233,0.000302785095972902,0.000224798387096774,0.000369565217391304,0.000208955223880597
1,0.656441717791411,0.648,0.242718446601942,0.348889725254046,0.000174731182795699,0.000247826086956522,0.343283582089552
0,0.644171779141104,0.00064,0.000330097087378641,0.000274934136243884,0.1875,0.000357391304347826,0.194029850746269
0,0.000723926380368098,0.000704,0.00029126213592233,0.000359616108392924,0.245967741935484,0.000421739130434783,0.293532338308458
0,0.000613496932515337,0.6,0.00029126213592233,0.239367707941287,0.000170362903225806,0.252173913043478,0.000189054726368159
2,0.312883435582822,0.000304,0.145631067961165,0.0000325555137372977,0.0000231854838709677,0.0000356521739130435,0.0248756218905473
1,0.00052760736196319,0.52,0.223300970873786,0.000145464809936018,0.0000991263440860215,0.000185217391304348,0.000109452736318408
0,0.000466257668711656,0.000464,0.000233009708737864,0.10651110274746,0.0000789650537634409,0.000113913043478261,0.0845771144278607
2,0.202453987730061,0.000176,0.0000388349514563107,0.00715092209258562,0.00000436827956989247,0.00000434782608695652,0.00497512437810945
2,0.386503067484663,0.000368,0.000174757281553398,0.0000483628152051186,0.0288978494623656,0.0000695652173913044,0.0000398009950248756
2,0.190184049079755,0.168,0.0000970873786407767,0.00000658637561159202,0.00336021505376344,0.00000608695652173913,0.00497512437810945
0,0.000343558282208589,0.328,0.000194174757281553,0.0000438464433571697,0.0000366263440860215,0.0000495652173913044,0.0000298507462686567
1,0.00052760736196319,0.536,0.000233009708737864,0.167105758374106,0.104166666666667,0.000199130434782609,0.000139303482587065
1,0.484662576687117,0.504,0.203883495145631,0.000132292058712834,0.0000796370967741935,0.158260869565217,0.000118905472636816
0,0.47239263803681,0.456,0.203883495145631,0.000109333835152428,0.0000816532258064516,0.000119130434782609,0.0000870646766169154
1,0.000588957055214724,0.616,0.262135922330097,0.201731275875047,0.000127352150537634,0.24695652173913,0.172139303482587
1,0.54601226993865,0.000528,0.203883495145631,0.000170304855099737,0.000120967741935484,0.179130434782609,0.122388059701493
0,0.484662576687117,0.472,0.223300970873786,0.118931125329319,0.0000809811827956989,0.000103478260869565,0.000109950248756219
0,0.00049079754601227,0.00048,0.242718446601942,0.156943921716221,0.128360215053763,0.000156521739130435,0.000116915422885572
0,0.50920245398773,0.52,0.000271844660194175,0.156943921716221,0.000103158602150538,0.000176521739130435,0.143283582089552
0,0.386503067484663,0.0004,0.000174757281553398,0.0764019570944674,0.0000413306451612903,0.0643478260869565,0.0000791044776119403
1,0.423312883435583,0.000416,0.000174757281553398,0.0779074143771171,0.0000520833333333333,0.0000756521739130435,0.0000761194029850746
0,0.000441717791411043,0.472,0.000252427184466019,0.000104064734663154,0.0000601478494623656,0.0991304347826087,0.0001
2,0.361963190184049,0.36,0.000174757281553398,0.0000415882574331953,0.0000272177419354839,0.0000426086956521739,0.0318407960199005
2,0.398773006134969,0.0004,0.000155339805825243,0.0662401204365826,0.0000399865591397849,0.0000617391304347826,0.0626865671641791
0,0.460122699386503,0.00048,0.000194174757281553,0.0000927738050432819,0.0698924731182796,0.0000826086956521739,0.0825870646766169
2,0.000343558282208589,0.328,0.106796116504854,0.0000427173503951825,0.030241935483871,0.0000478260869565217,0.0000333333333333333
0,0.43558282208589,0.424,0.16504854368932,0.0756492284531426,0.0463709677419355,0.0921739130434783,0.0000691542288557214
0,0.000429447852760736,0.408,0.000155339805825243,0.0000720737674068498,0.0000537634408602151,0.0000669565217391304,0.0626865671641791
2,0.337423312883436,0.00032,0.12621359223301,0.0000389537071885585,0.0000319220430107527,0.0000356521739130435,0.0000298507462686567
2,0.000355828220858896,0.328,0.000135922330097087,0.0000366955212645841,0.0241935483870968,0.0330434782608696,0.0348258706467662
2,0.000306748466257669,0.000304,0.000116504854368932,0.0000287918705306737,0.0241935483870968,0.00002,0.0000243781094527363
2,0.000220858895705521,0.2,0.0679611650485437,0.00000997365449755363,0.00000638440860215054,0.00000956521739130435,0.00000845771144278607
2,0.000184049079754601,0.00016,0.0485436893203883,0.00564546480993602,0.0000030241935483871,0.00695652173913044,0.00497512437810945
2,0.000196319018404908,0.000176,0.0485436893203883,0.00677455777192322,0.00000436827956989247,0.00000956521739130435,0.00497512437810945
0,0.680981595092024,0.728,0.000310679611650485,0.000398005269100489,0.00026377688172043,0.396521739130435,0.291542288557214
0,0.680981595092024,0.000704,0.00029126213592233,0.410989838163342,0.279569892473118,0.368695652173913,0.000438308457711443
0,0.644171779141104,0.000656,0.000252427184466019,0.000372600677455777,0.000259744623655914,0.422608695652174,0.293532338308458
0,0.570552147239264,0.000576,0.000155339805825243,0.183665788483252,0.128360215053763,0.217391304347826,0.154228855721393
1,0.000601226993865031,0.000576,0.000213592233009709,0.000188370342491532,0.108198924731183,0.186086956521739,0.194029850746269
0,0.00049079754601227,0.488,0.16504854368932,0.111780203236733,0.0725806451612903,0.000122608695652174,0.0000995024875621891
1,0.000588957055214724,0.6,0.203883495145631,0.197591268347761,0.000146841397849462,0.000207826086956522,0.154228855721393
0,0.619631901840491,0.00064,0.242718446601942,0.000289800526910049,0.00018380376344086,0.276521739130435,0.253731343283582
1,0.000638036809815951,0.00064,0.000233009708737864,0.000245201354911554,0.175403225806452,0.000350434782608696,0.164179104477612
0,0.644171779141104,0.00064,0.000252427184466019,0.000312194203989462,0.000161626344086022,0.000317391304347826,0.27363184079602
0,0.668711656441718,0.000672,0.000252427184466019,0.330824237862251,0.251344086021505,0.000294782608695652,0.000228855721393035
0,0.000638036809815951,0.00064,0.000233009708737864,0.309747835905156,0.200268817204301,0.000313913043478261,0.263681592039801
0,0.619631901840491,0.000608,0.000252427184466019,0.246894994354535,0.15255376344086,0.000310434782608696,0.000218905472636816
0,0.644171779141104,0.68,0.000233009708737864,0.000326119683853971,0.000189852150537634,0.306086956521739,0.000288557213930348
0,0.000625766871165644,0.000624,0.242718446601942,0.000247083176514866,0.176075268817204,0.000319130434782609,0.174129353233831
0,0.000638036809815951,0.616,0.223300970873786,0.251787730523146,0.000160282258064516,0.299130434782609,0.203980099502488
1,0.000638036809815951,0.648,0.242718446601942,0.000242190440346255,0.000162298387096774,0.000301739130434783,0.000208955223880597
0,0.656441717791411,0.000656,0.262135922330097,0.32442604441099,0.000191868279569892,0.000265217391304348,0.000318407960199005
0,0.54601226993865,0.552,0.000174757281553398,0.000142830259691381,0.0961021505376344,0.128695652173913,0.124378109452736
0,0.000650306748466258,0.000704,0.398058252427184,0.314264207753105,0.00021505376344086,0.000378260869565217,0.243781094527363
1,0.000441717791411043,0.424,0.000174757281553398,0.0000777192322167858,0.0524193548387097,0.0991304347826087,0.0000597014925373134
1,0.656441717791411,0.000672,0.00029126213592233,0.000277192322167859,0.000187163978494624,0.323478260869565,0.213930348258706
1,0.000638036809815951,0.648,0.000271844660194175,0.000307677832141513,0.000187836021505376,0.318260869565217,0.000258706467661692
0,0.000650306748466258,0.664,0.000252427184466019,0.000317086940158073,0.184811827956989,0.000338260869565217,0.263681592039801
1,0.000650306748466258,0.000672,0.000252427184466019,0.376740684983064,0.000228494623655914,0.39304347826087,0.263681592039801
1,0.000809815950920245,0.000832,0.000388349514563107,0.630786601430184,0.452284946236559,0.000835652173913043,0.000447761194029851
0,0.000638036809815951,0.616,0.000271844660194175,0.000248212269476854,0.000167002688172043,0.000353913043478261,0.000159203980099502
0,0.656441717791411,0.000672,0.000252427184466019,0.000303161460293564,0.202284946236559,0.314782608695652,0.000278606965174129
0,0.852760736196319,0.824,0.339805825242718,0.000570756492284531,0.388440860215054,0.000713913043478261,0.000388059701492537
1,0.000625766871165644,0.000624,0.203883495145631,0.23033496424539,0.125672043010753,0.000260869565217391,0.194029850746269
0,0.595092024539877,0.568,0.000233009708737864,0.205871283402333,0.144489247311828,0.000280869565217391,0.000139303482587065
1,0.742331288343558,0.000736,0.000330097087378641,0.422280767783214,0.233198924731183,0.000529565217391304,0.313432835820896
1,0.000711656441717791,0.728,0.320388349514563,0.000427738050432819,0.247983870967742,0.000522608695652174,0.27363184079602
0,0.000797546012269939,0.824,0.339805825242718,0.000557207376740685,0.000355846774193548,0.47304347826087,0.522388059701492
0,0.000760736196319018,0.808,0.359223300970874,0.000574896499811818,0.000463709677419355,0.64,0.000348258706467662
0,0.754601226993865,0.84,0.300970873786408,0.000428114414753481,0.246639784946237,0.410434782608696,0.000368159203980099
1,0.742331288343558,0.792,0.000368932038834951,0.540835528791871,0.315188172043011,0.000461739130434783,0.000407960199004975
0,0.000699386503067485,0.000704,0.300970873786408,0.42002258185924,0.000320900537634409,0.000402608695652174,0.00026865671641791
0,0.000699386503067485,0.000688,0.000233009708737864,0.000399510726383139,0.233870967741935,0.290434782608696,0.000308457711442786
0,0.717791411042945,0.648,0.00029126213592233,0.000472901768912307,0.292338709677419,0.351304347826087,0.323383084577114
1,0.000674846625766871,0.000704,0.300970873786408,0.356040647346632,0.210349462365591,0.000317391304347826,0.333333333333333
1,0.000662576687116564,0.000704,0.262135922330097,0.360933383515243,0.000160282258064516,0.384347826086957,0.000298507462686567
0,0.000785276073619632,0.000816,0.000368932038834951,0.607075649228453,0.000417674731182796,0.627826086956522,0.000467661691542289
1,0.000748466257668712,0.000752,0.281553398058252,0.433948061723749,0.270833333333333,0.514782608695652,0.000318407960199005
0,0.668711656441718,0.00072,0.00029126213592233,0.368084305607828,0.00022614247311828,0.000331304347826087,0.000298507462686567
1,0.000723926380368098,0.712,0.000252427184466019,0.000426232593150169,0.000257056451612903,0.40695652173913,0.000318407960199005
0,0.423312883435583,0.000432,0.184466019417476,0.074143771170493,0.0000446908602150538,0.0000869565217391304,0.0000696517412935324
